# cu        rbx       run       rm        sipm_ch   uhtr_ch   shunt     max_adc   max_fc    result    
6         0         1         4         7         91        31        225       119852.00 1         
6         0         1         4         8         92        31        213       81759.20  1         
6         0         1         4         9         93        31        222       110328.80 1         
6         0         1         4         10        94        31        227       126200.80 1         
6         0         1         4         11        95        31        229       137523.20 1         
6         0         1         4         12        96        31        226       123026.40 1         
6         0         1         4         13        97        31        225       119852.00 1         
6         0         1         4         14        98        31        226       123026.40 1         
6         0         1         4         15        99        31        220       103980.00 1         
6         0         1         4         16        100       31        230       143872.00 1         
6         0         1         4         17        101       31        229       137523.20 1         
6         0         1         4         18        102       31        229       137523.20 1         
6         0         1         4         19        103       31        222       110328.80 1         
6         0         1         4         20        104       31        231       150220.80 1         
6         0         1         4         21        105       31        229       137523.20 1         
6         0         1         4         22        106       31        225       119852.00 1         
6         0         1         4         23        107       31        229       137523.20 1         
6         0         1         4         24        108       31        224       116677.60 1         
6         0         1         4         25        109       31        227       126200.80 1         
6         0         1         4         26        110       31        229       137523.20 1         
6         0         1         4         27        111       31        228       131174.40 1         
6         0         1         4         28        112       31        224       116677.60 1         
6         0         1         4         30        114       31        227       126200.80 1         
6         0         1         4         31        115       31        225       119852.00 1         
6         0         1         4         32        116       31        229       137523.20 1         
6         0         1         4         33        117       31        220       103980.00 1         
6         0         1         4         34        118       31        229       137523.20 1         
6         0         1         4         35        119       31        219       100805.60 1         
6         0         1         4         36        120       31        229       137523.20 1         
6         0         1         4         38        122       31        230       143872.00 1         
6         0         1         4         39        123       31        230       143872.00 1         
6         0         1         4         40        124       31        210       72236.00  1         
6         0         1         4         41        125       31        229       137523.20 1         
6         0         1         4         42        126       31        225       119852.00 1         
6         0         1         4         43        127       31        221       107154.40 1         
6         0         1         4         44        128       31        231       150220.80 1         
6         0         1         4         45        129       31        226       123026.40 1         
6         0         1         4         46        130       31        224       116677.60 1         
6         0         1         4         47        131       31        227       126200.80 1         
7         0         1         1         0         12        31        218       97631.20  1         
7         0         1         1         1         13        31        228       131174.40 1         
7         0         1         1         2         14        31        229       137523.20 1         
7         0         1         1         3         15        31        229       137523.20 1         
7         0         1         1         4         16        31        229       137523.20 1         
7         0         1         1         5         17        31        232       156569.60 1         
7         0         1         1         6         18        31        227       126200.80 1         
7         0         1         1         7         19        31        228       131174.40 1         
7         0         1         1         8         20        31        226       123026.40 1         
7         0         1         1         9         21        31        225       119852.00 1         
7         0         1         1         10        22        31        230       143872.00 1         
7         0         1         1         11        23        31        235       175616.00 1         
7         0         1         1         12        24        31        235       175616.00 1         
7         0         1         1         13        25        31        235       175616.00 1         
7         0         1         1         14        26        31        228       131174.40 1         
7         0         1         1         15        27        31        229       137523.20 1         
7         0         1         1         16        28        31        229       137523.20 1         
7         0         1         1         17        29        31        236       181964.80 1         
7         0         1         1         18        30        31        230       143872.00 1         
7         0         1         1         19        31        31        219       100805.60 1         
7         0         1         1         20        32        31        230       143872.00 1         
7         0         1         1         21        33        31        226       123026.40 1         
7         0         1         1         22        34        31        230       143872.00 1         
7         0         1         1         23        35        31        227       126200.80 1         
7         0         1         1         24        36        31        230       143872.00 1         
7         0         1         1         25        37        31        232       156569.60 1         
7         0         1         1         26        38        31        227       126200.80 1         
7         0         1         1         27        39        31        231       150220.80 1         
7         0         1         1         28        40        31        232       156569.60 1         
7         0         1         1         29        41        31        228       131174.40 1         
7         0         1         1         30        42        31        230       143872.00 1         
7         0         1         1         31        43        31        232       156569.60 1         
7         0         1         1         32        44        31        221       107154.40 1         
7         0         1         1         33        45        31        229       137523.20 1         
7         0         1         1         34        46        31        237       188313.60 1         
7         0         1         1         35        47        31        218       97631.20  1         
7         0         1         1         36        48        31        231       150220.80 1         
7         0         1         1         37        49        31        231       150220.80 1         
7         0         1         1         38        50        31        233       162918.40 1         
7         0         1         1         39        51        31        230       143872.00 1         
7         0         1         1         40        52        31        218       97631.20  1         
7         0         1         1         41        53        31        232       156569.60 1         
7         0         1         1         42        54        31        227       126200.80 1         
7         0         1         1         43        55        31        234       169267.20 1         
7         0         1         1         44        56        31        230       143872.00 1         
7         0         1         1         45        57        31        229       137523.20 1         
7         0         1         1         46        58        31        232       156569.60 1         
7         0         1         1         47        59        31        233       162918.40 1         
7         0         1         2         0         84        31        226       123026.40 1         
7         0         1         2         1         85        31        232       156569.60 1         
7         0         1         2         2         86        31        229       137523.20 1         
7         0         1         2         3         87        31        222       110328.80 1         
7         0         1         2         4         88        31        228       131174.40 1         
7         0         1         2         5         89        31        220       103980.00 1         
7         0         1         2         6         90        31        229       137523.20 1         
7         0         1         2         7         91        31        229       137523.20 1         
7         0         1         2         8         92        31        224       116677.60 1         
7         0         1         2         9         93        31        230       143872.00 1         
7         0         1         2         10        94        31        217       94456.80  1         
7         0         1         2         11        95        31        232       156569.60 1         
7         0         1         2         12        96        31        227       126200.80 1         
7         0         1         2         13        97        31        227       126200.80 1         
7         0         1         2         14        98        31        231       150220.80 1         
7         0         1         2         15        99        31        227       126200.80 1         
7         0         1         2         16        100       31        229       137523.20 1         
7         0         1         2         17        101       31        230       143872.00 1         
7         0         1         2         18        102       31        224       116677.60 1         
7         0         1         2         19        103       31        212       78584.80  1         
7         0         1         2         20        104       31        226       123026.40 1         
7         0         1         2         21        105       31        225       119852.00 1         
7         0         1         2         22        106       31        231       150220.80 1         
7         0         1         2         23        107       31        229       137523.20 1         
7         0         1         2         24        108       31        229       137523.20 1         
7         0         1         2         25        109       31        220       103980.00 1         
7         0         1         2         26        110       31        230       143872.00 1         
7         0         1         2         27        111       31        224       116677.60 1         
7         0         1         2         28        112       31        227       126200.80 1         
7         0         1         2         30        114       31        228       131174.40 1         
7         0         1         2         31        115       31        224       116677.60 1         
7         0         1         2         32        116       31        232       156569.60 1         
7         0         1         2         33        117       31        223       113503.20 1         
7         0         1         2         34        118       31        226       123026.40 1         
7         0         1         2         35        119       31        222       110328.80 1         
7         0         1         2         36        120       31        228       131174.40 1         
7         0         1         2         38        122       31        218       97631.20  1         
7         0         1         2         39        123       31        226       123026.40 1         
7         0         1         2         40        124       31        221       107154.40 1         
7         0         1         2         41        125       31        225       119852.00 1         
7         0         1         2         42        126       31        221       107154.40 1         
7         0         1         2         43        127       31        233       162918.40 1         
7         0         1         2         44        128       31        229       137523.20 1         
7         0         1         2         45        129       31        232       156569.60 1         
7         0         1         2         46        130       31        225       119852.00 1         
7         0         1         2         47        131       31        228       131174.40 1         
7         0         1         3         0         12        31        224       116677.60 1         
7         0         1         3         1         13        31        230       143872.00 1         
7         0         1         3         2         14        31        230       143872.00 1         
7         0         1         3         3         15        31        232       156569.60 1         
7         0         1         3         4         16        31        225       119852.00 1         
7         0         1         3         5         17        31        230       143872.00 1         
7         0         1         3         6         18        31        234       169267.20 1         
7         0         1         3         8         20        31        222       110328.80 1         
7         0         1         3         9         21        31        205       60327.20  1         
7         0         1         3         10        22        31        224       116677.60 1         
7         0         1         3         11        23        31        227       126200.80 1         
7         0         1         3         12        24        31        231       150220.80 1         
7         0         1         3         13        25        31        233       162918.40 1         
7         0         1         3         14        26        31        233       162918.40 1         
7         0         1         3         15        27        31        232       156569.60 1         
7         0         1         3         16        28        31        226       123026.40 1         
7         0         1         3         17        29        31        233       162918.40 1         
7         0         1         3         19        31        31        234       169267.20 1         
7         0         1         3         20        32        31        227       126200.80 1         
7         0         1         3         21        33        31        232       156569.60 1         
7         0         1         3         22        34        31        227       126200.80 1         
7         0         1         3         23        35        31        229       137523.20 1         
7         0         1         3         24        36        31        230       143872.00 1         
7         0         1         3         25        37        31        227       126200.80 1         
7         0         1         3         26        38        31        229       137523.20 1         
7         0         1         3         27        39        31        231       150220.80 1         
7         0         1         3         28        40        31        234       169267.20 1         
7         0         1         3         29        41        31        233       162918.40 1         
7         0         1         3         30        42        31        232       156569.60 1         
7         0         1         3         31        43        31        235       175616.00 1         
7         0         1         3         32        44        31        221       107154.40 1         
7         0         1         3         33        45        31        225       119852.00 1         
7         0         1         3         34        46        31        227       126200.80 1         
7         0         1         3         35        47        31        218       97631.20  1         
7         0         1         3         36        48        31        229       137523.20 1         
7         0         1         3         37        49        31        225       119852.00 1         
7         0         1         3         38        50        31        226       123026.40 1         
7         0         1         3         39        51        31        225       119852.00 1         
7         0         1         3         40        52        31        224       116677.60 1         
7         0         1         3         41        53        31        230       143872.00 1         
7         0         1         3         42        54        31        232       156569.60 1         
7         0         1         3         43        55        31        231       150220.80 1         
7         0         1         3         44        56        31        229       137523.20 1         
7         0         1         3         45        57        31        230       143872.00 1         
7         0         1         3         46        58        31        231       150220.80 1         
7         0         1         3         47        59        31        223       113503.20 1         
7         0         1         4         0         84        31        211       75410.40  1         
7         0         1         4         1         85        31        223       113503.20 1         
7         0         1         4         2         86        31        227       126200.80 1         
7         0         1         4         3         87        31        230       143872.00 1         
7         0         1         4         4         88        31        218       97631.20  1         
7         0         1         4         5         89        31        230       143872.00 1         
7         0         1         4         6         90        31        222       110328.80 1         
7         0         1         4         7         91        31        226       123026.40 1         
7         0         1         4         8         92        31        215       88108.00  1         
7         0         1         4         9         93        31        224       116677.60 1         
7         0         1         4         10        94        31        229       137523.20 1         
7         0         1         4         11        95        31        230       143872.00 1         
7         0         1         4         12        96        31        227       126200.80 1         
7         0         1         4         13        97        31        226       123026.40 1         
7         0         1         4         14        98        31        228       131174.40 1         
7         0         1         4         15        99        31        221       107154.40 1         
7         0         1         4         16        100       31        230       143872.00 1         
7         0         1         4         17        101       31        230       143872.00 1         
7         0         1         4         18        102       31        230       143872.00 1         
7         0         1         4         19        103       31        224       116677.60 1         
7         0         1         4         20        104       31        232       156569.60 1         
7         0         1         4         21        105       31        229       137523.20 1         
7         0         1         4         22        106       31        226       123026.40 1         
7         0         1         4         23        107       31        229       137523.20 1         
7         0         1         4         24        108       31        225       119852.00 1         
7         0         1         4         25        109       31        228       131174.40 1         
7         0         1         4         26        110       31        230       143872.00 1         
7         0         1         4         27        111       31        229       137523.20 1         
7         0         1         4         28        112       31        226       123026.40 1         
7         0         1         4         30        114       31        229       137523.20 1         
7         0         1         4         31        115       31        227       126200.80 1         
7         0         1         4         32        116       31        230       143872.00 1         
7         0         1         4         33        117       31        222       110328.80 1         
7         0         1         4         34        118       31        230       143872.00 1         
7         0         1         4         35        119       31        221       107154.40 1         
7         0         1         4         36        120       31        230       143872.00 1         
7         0         1         4         38        122       31        231       150220.80 1         
7         0         1         4         39        123       31        231       150220.80 1         
7         0         1         4         40        124       31        212       78584.80  1         
7         0         1         4         41        125       31        230       143872.00 1         
7         0         1         4         42        126       31        226       123026.40 1         
7         0         1         4         43        127       31        223       113503.20 1         
7         0         1         4         44        128       31        232       156569.60 1         
7         0         1         4         45        129       31        228       131174.40 1         
7         0         1         4         46        130       31        226       123026.40 1         
7         0         1         4         47        131       31        229       137523.20 1         
8         0         1         1         0         12        31        220       103980.00 1         
8         0         1         1         1         13        31        230       143872.00 1         
8         0         1         1         2         14        31        230       143872.00 1         
8         0         1         1         3         15        31        230       143872.00 1         
8         0         1         1         4         16        31        231       150220.80 1         
8         0         1         1         5         17        31        234       169267.20 1         
8         0         1         1         6         18        31        229       137523.20 1         
8         0         1         1         7         19        31        230       143872.00 1         
8         0         1         1         8         20        31        228       131174.40 1         
8         0         1         1         9         21        31        227       126200.80 1         
8         0         1         1         10        22        31        231       150220.80 1         
8         0         1         1         11        23        31        237       188313.60 1         
8         0         1         1         12        24        31        237       188313.60 1         
8         0         1         1         13        25        31        236       181964.80 1         
8         0         1         1         14        26        31        229       137523.20 1         
8         0         1         1         15        27        31        231       150220.80 1         
8         0         1         1         16        28        31        230       143872.00 1         
8         0         1         1         17        29        31        237       188313.60 1         
8         0         1         1         18        30        31        232       156569.60 1         
8         0         1         1         19        31        31        221       107154.40 1         
8         0         1         1         20        32        31        231       150220.80 1         
8         0         1         1         21        33        31        229       137523.20 1         
8         0         1         1         22        34        31        231       150220.80 1         
8         0         1         1         23        35        31        229       137523.20 1         
8         0         1         1         24        36        31        231       150220.80 1         
8         0         1         1         25        37        31        234       169267.20 1         
8         0         1         1         26        38        31        230       143872.00 1         
8         0         1         1         27        39        31        233       162918.40 1         
8         0         1         1         28        40        31        233       162918.40 1         
8         0         1         1         29        41        31        230       143872.00 1         
8         0         1         1         30        42        31        232       156569.60 1         
8         0         1         1         31        43        31        233       162918.40 1         
8         0         1         1         32        44        31        224       116677.60 1         
8         0         1         1         33        45        31        230       143872.00 1         
8         0         1         1         34        46        31        238       194662.40 1         
8         0         1         1         35        47        31        221       107154.40 1         
8         0         1         1         36        48        31        233       162918.40 1         
8         0         1         1         37        49        31        232       156569.60 1         
8         0         1         1         38        50        31        234       169267.20 1         
8         0         1         1         39        51        31        231       150220.80 1         
8         0         1         1         40        52        31        221       107154.40 1         
8         0         1         1         41        53        31        233       162918.40 1         
8         0         1         1         42        54        31        230       143872.00 1         
8         0         1         1         43        55        31        235       175616.00 1         
8         0         1         1         44        56        31        231       150220.80 1         
8         0         1         1         45        57        31        230       143872.00 1         
8         0         1         1         46        58        31        233       162918.40 1         
8         0         1         1         47        59        31        235       175616.00 1         
8         0         1         2         0         84        31        229       137523.20 1         
8         0         1         2         1         85        31        234       169267.20 1         
8         0         1         2         2         86        31        230       143872.00 1         
8         0         1         2         3         87        31        225       119852.00 1         
8         0         1         2         4         88        31        230       143872.00 1         
8         0         1         2         5         89        31        223       113503.20 1         
8         0         1         2         6         90        31        230       143872.00 1         
8         0         1         2         7         91        31        231       150220.80 1         
8         0         1         2         8         92        31        227       126200.80 1         
8         0         1         2         9         93        31        231       150220.80 1         
8         0         1         2         10        94        31        219       100805.60 1         
8         0         1         2         11        95        31        234       169267.20 1         
8         0         1         2         12        96        31        229       137523.20 1         
8         0         1         2         13        97        31        229       137523.20 1         
8         0         1         2         14        98        31        232       156569.60 1         
8         0         1         2         15        99        31        229       137523.20 1         
8         0         1         2         16        100       31        231       150220.80 1         
8         0         1         2         17        101       31        232       156569.60 1         
8         0         1         2         18        102       31        226       123026.40 1         
8         0         1         2         19        103       31        214       84933.60  1         
8         0         1         2         20        104       31        229       137523.20 1         
8         0         1         2         21        105       31        228       131174.40 1         
8         0         1         2         22        106       31        233       162918.40 1         
8         0         1         2         23        107       31        230       143872.00 1         
8         0         1         2         24        108       31        231       150220.80 1         
8         0         1         2         25        109       31        223       113503.20 1         
8         0         1         2         26        110       31        231       150220.80 1         
8         0         1         2         27        111       31        227       126200.80 1         
8         0         1         2         28        112       31        229       137523.20 1         
8         0         1         2         30        114       31        230       143872.00 1         
8         0         1         2         31        115       31        227       126200.80 1         
8         0         1         2         32        116       31        234       169267.20 1         
8         0         1         2         33        117       31        226       123026.40 1         
8         0         1         2         34        118       31        229       137523.20 1         
8         0         1         2         35        119       31        225       119852.00 1         
8         0         1         2         36        120       31        230       143872.00 1         
8         0         1         2         38        122       31        220       103980.00 1         
8         0         1         2         39        123       31        228       131174.40 1         
8         0         1         2         40        124       31        224       116677.60 1         
8         0         1         2         41        125       31        228       131174.40 1         
8         0         1         2         42        126       31        223       113503.20 1         
8         0         1         2         43        127       31        235       175616.00 1         
8         0         1         2         44        128       31        231       150220.80 1         
8         0         1         2         45        129       31        233       162918.40 1         
8         0         1         2         46        130       31        228       131174.40 1         
8         0         1         2         47        131       31        230       143872.00 1         
8         0         1         3         0         12        31        228       131174.40 1         
8         0         1         3         1         13        31        232       156569.60 1         
8         0         1         3         2         14        31        231       150220.80 1         
8         0         1         3         3         15        31        234       169267.20 1         
8         0         1         3         4         16        31        229       137523.20 1         
8         0         1         3         5         17        31        232       156569.60 1         
8         0         1         3         6         18        31        236       181964.80 1         
8         0         1         3         8         20        31        226       123026.40 1         
8         0         1         3         9         21        31        209       69061.60  1         
8         0         1         3         10        22        31        227       126200.80 1         
8         0         1         3         11        23        31        230       143872.00 1         
8         0         1         3         12        24        31        232       156569.60 1         
8         0         1         3         13        25        31        235       175616.00 1         
8         0         1         3         14        26        31        234       169267.20 1         
8         0         1         3         15        27        31        232       156569.60 1         
8         0         1         3         16        28        31        229       137523.20 1         
8         0         1         3         17        29        31        235       175616.00 1         
8         0         1         3         19        31        31        236       181964.80 1         
8         0         1         3         20        32        31        230       143872.00 1         
8         0         1         3         21        33        31        232       156569.60 1         
8         0         1         3         22        34        31        228       131174.40 1         
8         0         1         3         23        35        31        230       143872.00 1         
8         0         1         3         24        36        31        232       156569.60 1         
8         0         1         3         25        37        31        230       143872.00 1         
8         0         1         3         26        38        31        229       137523.20 1         
8         0         1         3         27        39        31        233       162918.40 1         
8         0         1         3         28        40        31        236       181964.80 1         
8         0         1         3         29        41        31        234       169267.20 1         
8         0         1         3         30        42        31        234       169267.20 1         
8         0         1         3         31        43        31        237       188313.60 1         
8         0         1         3         32        44        31        224       116677.60 1         
8         0         1         3         33        45        31        229       137523.20 1         
8         0         1         3         34        46        31        229       137523.20 1         
8         0         1         3         35        47        31        222       110328.80 1         
8         0         1         3         36        48        31        230       143872.00 1         
8         0         1         3         37        49        31        228       131174.40 1         
8         0         1         3         38        50        31        229       137523.20 1         
8         0         1         3         39        51        31        228       131174.40 1         
8         0         1         3         40        52        31        228       131174.40 1         
8         0         1         3         41        53        31        231       150220.80 1         
8         0         1         3         42        54        31        233       162918.40 1         
8         0         1         3         43        55        31        232       156569.60 1         
8         0         1         3         44        56        31        231       150220.80 1         
8         0         1         3         45        57        31        232       156569.60 1         
8         0         1         3         46        58        31        233       162918.40 1         
8         0         1         3         47        59        31        227       126200.80 1         
8         0         1         4         0         84        31        213       81759.20  1         
8         0         1         4         1         85        31        224       116677.60 1         
8         0         1         4         2         86        31        228       131174.40 1         
8         0         1         4         3         87        31        231       150220.80 1         
8         0         1         4         4         88        31        220       103980.00 1         
8         0         1         4         5         89        31        230       143872.00 1         
8         0         1         4         6         90        31        224       116677.60 1         
8         0         1         4         7         91        31        229       137523.20 1         
8         0         1         4         8         92        31        216       91282.40  1         
8         0         1         4         9         93        31        226       123026.40 1         
8         0         1         4         10        94        31        230       143872.00 1         
8         0         1         4         11        95        31        230       143872.00 1         
8         0         1         4         12        96        31        225       119852.00 1         
8         0         1         4         13        97        31        228       131174.40 1         
8         0         1         4         14        98        31        229       137523.20 1         
8         0         1         4         15        99        31        220       103980.00 1         
8         0         1         4         16        100       31        231       150220.80 1         
8         0         1         4         17        101       31        230       143872.00 1         
8         0         1         4         18        102       31        231       150220.80 1         
8         0         1         4         19        103       31        225       119852.00 1         
8         0         1         4         20        104       31        233       162918.40 1         
8         0         1         4         21        105       31        228       131174.40 1         
8         0         1         4         22        106       31        224       116677.60 1         
8         0         1         4         23        107       31        229       137523.20 1         
8         0         1         4         24        108       31        227       126200.80 1         
8         0         1         4         25        109       31        229       137523.20 1         
8         0         1         4         26        110       31        229       137523.20 1         
8         0         1         4         27        111       31        230       143872.00 1         
8         0         1         4         28        112       31        227       126200.80 1         
8         0         1         4         30        114       31        230       143872.00 1         
8         0         1         4         31        115       31        228       131174.40 1         
8         0         1         4         32        116       31        231       150220.80 1         
8         0         1         4         33        117       31        224       116677.60 1         
8         0         1         4         34        118       31        231       150220.80 1         
8         0         1         4         35        119       31        223       113503.20 1         
8         0         1         4         36        120       31        231       150220.80 1         
8         0         1         4         38        122       31        232       156569.60 1         
8         0         1         4         39        123       31        232       156569.60 1         
8         0         1         4         40        124       31        213       81759.20  1         
8         0         1         4         41        125       31        231       150220.80 1         
8         0         1         4         42        126       31        224       116677.60 1         
8         0         1         4         43        127       31        224       116677.60 1         
8         0         1         4         44        128       31        232       156569.60 1         
8         0         1         4         45        129       31        229       137523.20 1         
8         0         1         4         46        130       31        227       126200.80 1         
8         0         1         4         47        131       31        230       143872.00 1         
9         0         1         1         0         12        31        209       69061.60  1         
9         0         1         1         1         13        31        218       97631.20  1         
9         0         1         1         2         14        31        218       97631.20  1         
9         0         1         1         3         15        31        217       94456.80  1         
9         0         1         1         4         16        31        219       100805.60 1         
9         0         1         1         5         17        31        224       116677.60 1         
9         0         1         1         6         18        31        215       88108.00  1         
9         0         1         1         7         19        31        216       91282.40  1         
9         0         1         1         8         20        31        216       91282.40  1         
9         0         1         1         9         21        31        214       84933.60  1         
9         0         1         1         10        22        31        220       103980.00 1         
9         0         1         1         11        23        31        229       137523.20 1         
9         0         1         1         12        24        31        229       137523.20 1         
9         0         1         1         13        25        31        228       131174.40 1         
9         0         1         1         14        26        31        217       94456.80  1         
9         0         1         1         15        27        31        219       100805.60 1         
9         0         1         1         16        28        31        218       97631.20  1         
9         0         1         1         17        29        31        229       137523.20 1         
9         0         1         1         18        30        31        221       107154.40 1         
9         0         1         1         19        31        31        210       72236.00  1         
9         0         1         1         20        32        31        219       100805.60 1         
9         0         1         1         21        33        31        216       91282.40  1         
9         0         1         1         22        34        31        221       107154.40 1         
9         0         1         1         23        35        31        217       94456.80  1         
9         0         1         1         24        36        31        219       100805.60 1         
9         0         1         1         25        37        31        224       116677.60 1         
9         0         1         1         26        38        31        218       97631.20  1         
9         0         1         1         27        39        31        223       113503.20 1         
9         0         1         1         28        40        31        223       113503.20 1         
9         0         1         1         29        41        31        218       97631.20  1         
9         0         1         1         30        42        31        220       103980.00 1         
9         0         1         1         31        43        31        221       107154.40 1         
9         0         1         1         32        44        31        211       75410.40  1         
9         0         1         1         33        45        31        217       94456.80  1         
9         0         1         1         34        46        31        230       143872.00 1         
